g_number,g_price,g_details,g_picture,g_color,g_size,g_brand
100019718241,5999.00,商品名称：AppleiPad Air（第五代）&商品编号：100019718241&商品毛重：0.9kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&是否支持专用键盘：支持专用键盘&支持IPv6：不支持IPv6&系统：iPadOS&类型：娱乐平板&厚度：7.0mm以下&内存容量：256GB&热门机型：iPad Air&分辨率：2360*1640&CPU核心数：八核&运行内存：其他&处理器：Apple M1芯片&颜色：粉色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/108419/27/25941/135482/6227cb45E1e7f10f4/1d9d10f571f7fb34.jpg,粉色,WLAN版 256G,Apple
10062671040536,9299.00,商品名称：苹果（Apple）iPadPro 12.9英寸&商品编号：10062671040536&店铺： 潮品聚数码旗舰店&商品毛重：1.0kg&商品产地：中国大陆&屏幕尺寸：12.9英寸&分辨率：2732*2048&类型：二合一平板&系统：iPadOS&CPU核心数：八核&支持IPv6：不支持IPv6&运行内存：8GB&厚度：7.0mm以下&内存容量：128GB&处理器：Apple M2芯片&热门机型：iPad Pro&颜色：银色&,http://img11.360buyimg.com/n1/jfs/t1/72062/23/17980/92109/640596ebF9798f7e3/331835bc22657a7d.jpg,银色【官方标配 】,128G WLAN版,苹果（Apple）
100029886529,3499.00,商品名称：华为HUAWEI MatePad Pro 11&商品编号：100029886529&商品毛重：0.9kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2560*1600&支持IPv6：支持IPv6&系统：HarmonyOS&厚度：7.0mm以下&运行内存：8GB&类型：办公平板&CPU核心数：八核&内存容量：128GB&热门机型：华为 MatePad Pro&颜色：黑色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/139046/21/28779/44865/63084286Eb9b2cac8/292d7da877aa7f67.jpg,【旗舰版Pro 11】曜金黑,8+128GB WiFi,华为（HUAWEI）
10067229473068,4348.00,商品名称：苹果（Apple）iPad 10.9英寸&商品编号：10067229473068&店铺： APPLE聚石专卖店&商品毛重：0.88kg&内存容量：256GB&分辨率：1920*1280&支持IPv6：不支持IPv6&系统：iPadOS&厚度：7.0mm以下&运行内存：4GB&屏幕尺寸：10.9英寸&类型：娱乐平板&颜色：其他&,http://img13.360buyimg.com/n1/jfs/t1/189150/11/34866/18781/643e0ac2F845159da/4a1f4154b312bf53.jpg,（ipad10）银色 WLAN版,256G 【官 方 标 配】,苹果（Apple）
10042474391053,2549.00,商品名称：苹果（Apple）iPad9代&商品编号：10042474391053&店铺： 疆界旗舰店&商品毛重：1.2kg&内存容量：64GB&是否支持专用键盘：支持专用键盘&类型：二合一平板&系统：iPadOS&厚度：7.1-9mm&屏幕尺寸：10.2英寸&运行内存：其他&分辨率：2160*1620&支持IPv6：不支持IPv6&处理器：A13&特性：指纹识别&颜色：灰色&,http://img13.360buyimg.com/n1/jfs/t1/130809/18/32817/62173/645b16e7F97a48fca/6f10261a75f8b41b.jpg,灰色 WLAN款,64G【 官 方 标 配 】,苹果（Apple）
100049272602,2799.00,商品名称：vivoPA2373&商品编号：100049272602&商品毛重：1.067kg&商品产地：中国大陆&屏幕尺寸：其他&是否支持专用键盘：支持专用键盘&支持IPv6：支持IPv6&护眼模式：莱茵认证&系统：Android&CPU核心数：八核&运行内存：8GB&类型：办公平板&内存容量：256GB&厚度：7.0mm以下&分辨率：2800*2000&颜色：灰色&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/114522/34/32812/48229/645b3799F90540869/c389cbda17080f4d.jpg,远山灰,8GB+256GB,vivo
100035597878,5688.00,商品名称：微软Surface Pro 8&商品编号：100035597878&商品毛重：1.61kg&商品产地：中国大陆&屏幕尺寸：其他&分辨率：2880*1920&支持IPv6：支持IPv6&系统：Windows&厚度：9.1-11mm&运行内存：8GB&内存容量：8GB&类型：二合一平板&颜色：银色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/188087/30/34897/56607/645b0521F9a02fdde/dbcf5f262624350a.jpg,Win11 i5版,i5 8G+256G 亮铂金,微软（Microsoft）
100020311405,5688.00,商品名称：微软Surface Pro 8&商品编号：100020311405&商品毛重：1.62kg&商品产地：中国大陆&屏幕尺寸：其他&分辨率：2880*1920&支持IPv6：支持IPv6&系统：Windows&厚度：9.1-11mm&运行内存：8GB&内存容量：8GB&类型：二合一平板&颜色：其他&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/108662/5/39102/55471/64589cd5F8cfdb606/f3fedb55fde122d0.jpg,Win11 i5版,i5 8G+256G 石墨灰,微软（Microsoft）
100047008820,2299.00,商品名称：华为HUAWEI MatePad 11英寸2023款 &商品编号：100047008820&商品毛重：0.89kg&商品产地：中国大陆&内存容量：128GB&分辨率：2560*1600&支持IPv6：支持IPv6&系统：HarmonyOS&CPU核心数：八核&运行内存：6GB&屏幕尺寸：11英寸&厚度：7.1-9mm&类型：学习平板&热门机型：华为 MatePad&颜色：黑色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/145615/25/34909/26363/64256c23Fd8dec1fa/622d2969cf997c6d.jpg,【MatePad11新品】曜石黑,6+128GB,华为（HUAWEI）
100049272540,3099.00,商品名称：vivoPA2373&商品编号：100049272540&商品毛重：1.067kg&商品产地：中国大陆&内存容量：6GB&是否支持专用键盘：支持专用键盘&类型：其他&护眼模式：莱茵认证&系统：Android&厚度：7.0mm以下&运行内存：其他&支持IPv6：支持IPv6&屏幕尺寸：其他&分辨率：2800*2000&颜色：其他&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/162715/1/37594/43318/645b38aeF38060501/b6fab525974b6d00.jpg,星云紫,12GB+256GB,vivo
100045109185,4599.00,商品名称：AppleiPad（第十代） &商品编号：100045109185&商品毛重：0.88kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&分辨率：2360*1640&支持IPv6：不支持IPv6&系统：iPadOS&处理器：A14&类型：学习平板&运行内存：其他&内存容量：256GB&厚度：7.0mm以下&是否支持专用键盘：支持专用键盘&特性：指纹识别&颜色：银色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/177542/23/30454/20445/635270d1E806b31b3/8535adef586d28df.jpg,银色,iPad10代 256G WLAN版,Apple
100049272580,3399.00,商品名称：vivoPA2373&商品编号：100049272580&商品毛重：1.067kg&商品产地：中国大陆&内存容量：512GB&分辨率：2800*2000&支持IPv6：支持IPv6&护眼模式：莱茵认证&系统：Android&CPU核心数：八核&类型：办公平板&热门机型：vivo pad2&厚度：7.0mm以下&屏幕尺寸：12.1英寸&是否支持专用键盘：支持专用键盘&运行内存：12GB&颜色：紫色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/89033/26/38892/43315/645b396fF44d87123/9845ba54228f6c79.jpg,星云紫,12GB+512GB,vivo
10056514109790,5799.00,商品名称：苹果（Apple）iPad Air5 2022新款&商品编号：10056514109790&店铺： 疆界旗舰店&商品毛重：0.6kg&屏幕尺寸：10.9英寸&是否支持专用键盘：支持专用键盘&支持IPv6：不支持IPv6&系统：iPadOS&厚度：7.0mm以下&处理器：Apple M1芯片&内存容量：256GB&热门机型：iPad Air&分辨率：2360*1640&类型：二合一平板&运行内存：其他&特性：窄边框&颜色：灰色&,http://img10.360buyimg.com/n1/jfs/t1/89254/9/35457/50416/6434d8edFd3339498/8f89bc7ce49b17a3.jpg,灰色 官方标配,256G【 官 方 标 配 】,苹果（Apple）
100042731238,2299.00,商品名称：AppleiPad（第九代） &商品编号：100042731238&商品毛重：0.878kg&商品产地：中国大陆&内存容量：64GB&是否支持专用键盘：支持专用键盘&类型：其他&系统：iPadOS&厚度：7.1-9mm&屏幕尺寸：10.2英寸&运行内存：其他&处理器：A13&分辨率：2160*1620&支持IPv6：不支持IPv6&特性：指纹识别&颜色：灰色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/30335/3/20786/12838/63d62ae1Fb97e3230/257b057902e501c0.jpg,灰色,64G WLAN版,Apple
100048837244,3099.00,商品名称：小米23046RP50C&商品编号：100048837244&商品毛重：1.09kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2880*1800&类型：办公平板&护眼模式：莱茵认证&系统：Android&支持IPv6：支持IPv6&CPU核心数：八核&内存容量：256GB&热门机型：小米平板&厚度：7.0mm以下&是否支持专用键盘：支持专用键盘&运行内存：12GB&特性：分屏应用，窄边框，高保真音质，AI智能语音&颜色：金色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/171598/9/32546/102047/6454f013Fb9f68186/12a84c3191b9e017.jpg,新【平板6Pro 骁龙8+】金色,12+256GB/144Hz/2.8K,小米（MI）
100014482829,3149.00,商品名称：AppleiPad（第九代） &商品编号：100014482829&商品毛重：0.892kg&商品产地：中国大陆&屏幕尺寸：10.2英寸&是否支持专用键盘：支持专用键盘&支持IPv6：不支持IPv6&系统：iPadOS&厚度：7.1-9mm&分辨率：2160*1620&运行内存：其他&内存容量：256GB&处理器：A13&类型：学习平板&特性：指纹识别&颜色：灰色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/160992/21/21370/125495/61455ccfE1e30fc7c/16233dba9a0fbb46.jpg,深空灰,256G WLAN版,Apple
100028614705,1199.00,商品名称：荣耀HEY-W09&商品编号：100028614705&商品毛重：0.85kg&商品产地：中国大陆&内存容量：128GB&分辨率：2000*1200&学生模式：含学生模式&类型：娱乐平板&支持IPv6：支持IPv6&护眼模式：莱茵认证&系统：Android&处理器：高通680&厚度：7.0mm以下&是否支持专用键盘：支持专用键盘&运行内存：4GB&CPU核心数：八核&家长管控：可管控&屏幕尺寸：12英寸&特性：分屏应用&颜色：金色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/217477/5/29468/67154/6459fd36F67e85eaa/8ad44a395fd4eb09.jpg,【荣耀平板8】晨曦金,4+128GB,荣耀（HONOR）
100048837212,2399.00,商品名称：小米23043RP34C&商品编号：100048837212&商品毛重：1.052kg&商品产地：中国大陆&屏幕尺寸：11英寸&是否支持专用键盘：支持专用键盘&支持IPv6：支持IPv6&类型：办公平板&护眼模式：莱茵认证&系统：Android&内存容量：256GB&处理器：高通骁龙870&厚度：7.0mm以下&运行内存：8GB&CPU核心数：八核&热门机型：小米平板&分辨率：2880*1800&特性：分屏应用，窄边框，高保真音质，AI智能语音&颜色：黑色&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/115305/1/35593/98933/6454f129Fedeb65e5/fe95f57f427bce0e.jpg,新【小米平板6】黑色,8+256GB/144Hz/2.8K,小米（MI）
10064879697354,1118.00,商品名称：小米粽S90&商品编号：10064879697354&店铺： 小米粽官方旗舰店&商品毛重：1.6kg&商品产地：中国大陆&屏幕尺寸：12英寸&能效等级：一级能效&学生模式：含学生模式&类型：二合一平板&支持IPv6：不支持IPv6&系统：Android&优选服务：三年质保&内存容量：256GB&厚度：7.0mm以下&CPU核心数：十核&运行内存：12GB&分辨率：2560*1600&家长管控：可管控&是否支持专用键盘：支持专用键盘&特性：5G上网，分屏应用，3G或4G上网，窄边框，GPS导航，高保真音质，AI智能语音&颜色：灰色&,http://img14.360buyimg.com/n1/jfs/t1/196523/13/28490/34552/63652a77Ea9edd69f/2d9229895aa812a4.jpg,曜石灰,新Pro旗舰12G+256G原装键盘鼠标,小米粽
100029886521,4299.00,商品名称：华为HUAWEI MatePad Pro 11 &商品编号：100029886521&商品毛重：0.962kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2560*1600&类型：办公平板&系统：HarmonyOS&厚度：7.0mm以下&运行内存：8GB&内存容量：256GB&支持IPv6：支持IPv6&CPU核心数：八核&热门机型：华为 MatePad Pro&颜色：黑色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/150883/7/26546/44865/63086793E8799c2a9/3d05a1d7135bd680.jpg,【性能版Pro 11】曜金黑,8+256GB WiFi,华为（HUAWEI）
100031023112,2349.00,商品名称：小米小米平板&商品编号：100031023112&商品毛重：0.87kg&商品产地：中国大陆&屏幕尺寸：11英寸&是否支持专用键盘：支持专用键盘&内存容量：256GB&类型：娱乐平板&护眼模式：莱茵认证&系统：Android&厚度：7.0mm以下&处理器：高通骁龙870&分辨率：2560*1600&热门机型：小米平板5&CPU核心数：八核&支持IPv6：支持IPv6&运行内存：8GB&特性：分屏应用&颜色：白色&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/175431/17/35613/47813/64366dc3Fb841588c/2a13ab6186c3269b.jpg,小米平板5 Pro 11 白色,【Pro性能版】8+256G/120Hz/WIFI,小米（MI）
100044430053,4298.00,商品名称：AppleiPad（第十代） &商品编号：100044430053&商品毛重：0.88kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&分辨率：2360*1640&支持IPv6：不支持IPv6&系统：iPadOS&处理器：A14&类型：学习平板&运行内存：其他&内存容量：256GB&厚度：7.0mm以下&是否支持专用键盘：支持专用键盘&特性：指纹识别&颜色：银色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/199162/22/27567/20445/63511bc2E5c6b3e19/80759c310e6247cb.jpg,银色,256G Wlan版,Apple
10063979835056,7599.00,商品名称：苹果（Apple）iPad Pro11&商品编号：10063979835056&店铺： APPLE聚石专卖店&商品毛重：1.0kg&内存容量：256GB&分辨率：2388*1668&运行内存：其他&类型：二合一平板&支持IPv6：支持IPv6&厚度：7.0mm以下&系统：iPadOS&颜色：其他&,http://img11.360buyimg.com/n1/jfs/t1/165788/24/35147/93551/64567edfF01c44d02/828f1b301a44fbf7.jpg,22款11英寸灰色【 官 方 标 配 】,256G WLAN版,苹果（Apple）
100029886519,3499.00,商品名称：华为HUAWEI MatePad Pro 11&商品编号：100029886519&商品毛重：0.9kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2560*1600&支持IPv6：支持IPv6&系统：HarmonyOS&厚度：7.0mm以下&运行内存：8GB&类型：办公平板&CPU核心数：八核&内存容量：128GB&热门机型：华为 MatePad Pro&颜色：白色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/101227/9/20016/40587/63086741E5311f194/0bbbc87fdb624e6b.jpg,【旗舰版Pro 11】晶钻白,8+128GB WiFi,华为（HUAWEI）
10058287360766,2098.00,商品名称：小米（MI）小米平板5系列&商品编号：10058287360766&店铺： 头号卖家旗舰店&商品毛重：500.00g&屏幕尺寸：11英寸&分辨率：1920*1280&支持IPv6：不支持IPv6&护眼模式：莱茵认证&系统：Android&厚度：7.0mm以下&运行内存：8GB&内存容量：256GB&类型：二合一平板&热门机型：小米平板&颜色：黑色&,http://img11.360buyimg.com/n1/jfs/t1/72028/11/26595/86597/6438f80bFc584c2b1/0207e5649f15cb0b.jpg,5Pro 8+256GB 黑色,,小米（MI）
10056656542468,5799.00,商品名称：苹果（Apple）iPad Air5&商品编号：10056656542468&店铺： 潮品聚数码旗舰店&商品毛重：0.6kg&内存容量：64GB&是否支持专用键盘：支持专用键盘&支持IPv6：不支持IPv6&系统：iPadOS&厚度：7.0mm以下&热门机型：iPad Air&分辨率：2360*1640&处理器：Apple M1芯片&特性：窄边框&类型：二合一平板&,http://img13.360buyimg.com/n1/jfs/t1/99574/15/38567/26368/6459bbd3F85c80e36/9f4652ee347c9309.jpg,星光,256G【官方标配 】,苹果（Apple）
100029886493,4299.00,商品名称：华为HUAWEI MatePad Pro 11&商品编号：100029886493&商品毛重：0.962kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2560*1600&类型：办公平板&系统：HarmonyOS&厚度：7.0mm以下&运行内存：8GB&内存容量：256GB&支持IPv6：支持IPv6&CPU核心数：八核&热门机型：华为 MatePad Pro&颜色：白色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/194469/30/26628/40587/63086822E4aaa1127/28a9a3d77c635af6.jpg,【性能版Pro 11】晶钻白,8+256GB WiFi,华为（HUAWEI）
100045664974,3399.00,商品名称：OPPOOPD2201&商品编号：100045664974&商品毛重：1.174kg&商品产地：中国大陆&屏幕尺寸：11.61英寸&分辨率：2800*2000&支持IPv6：支持IPv6&类型：办公平板&护眼模式：莱茵认证&系统：ColorOS&内存容量：256GB&CPU核心数：八核&热门机型：OPPO Pad 2&运行内存：12GB&厚度：7.0mm以下&家长管控：可管控&是否支持专用键盘：支持专用键盘&特性：分屏应用，窄边框&颜色：灰色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/198100/30/34363/63788/645c9d33F9028bba3/a851b04ca7428788.jpg,星云灰,12GB+256GB,OPPO
10067345367900,2929.00,商品名称：苹果（Apple）ipad&商品编号：10067345367900&店铺： 潮品聚数码旗舰店&商品毛重：1.0kg&商品产地：中国大陆&内存容量：256GB&分辨率：2160*1620&类型：娱乐平板&系统：iPadOS&处理器：A14&运行内存：3GB&是否支持专用键盘：支持专用键盘&支持IPv6：不支持IPv6&厚度：7.0mm以下&特性：5G上网，指纹识别，窄边框，GPS导航，AI智能语音&颜色：灰色&,http://img10.360buyimg.com/n1/jfs/t1/101458/28/39308/18404/6426476fFff61dace/8156dc6f322774fe.jpg,【ipad 9代 】灰色,256G 【国行标配 】,苹果（Apple）
10073476248345,3999.00,商品名称：作业帮学习机【咨询优先发货】学习平板电脑家教机小初高九科同步学辅导机AI诊断规划12.7英寸 【AI智能护眼学习机】12.7英寸_8+256G&商品编号：10073476248345&店铺： 作业帮电子教育官方旗舰店&商品毛重：1.0kg&内存容量：256GB&学生模式：含学生模式&支持IPv6：支持IPv6&护眼模式：莱茵认证&屏幕尺寸：12.7英寸&适用人群：学龄前，小学，初中生，高中生&运行内存：8GB&接口：Type-C&家长管控：可管控&电池容量：8001-9000mAh&内核：八核&类型：学习机&,http://img10.360buyimg.com/n1/jfs/t1/111844/40/35285/109857/645dc4f6Fcc5ad5b5/899cffc768a66eef.png,【AI智能护眼学习机】12.7英寸_8+256G,,作业帮
10046044076330,5798.00,商品名称：苹果（Apple） ipad air5 10.9英寸平板电脑   M1芯片 Air5【 256G 】【 蓝色 】  WIFI版 【官方标配】&商品编号：10046044076330&店铺： APPLE翔合专卖店&商品毛重：461.00g&商品产地：其他&内存容量：64GB&分辨率：2360*1640&支持IPv6：不支持IPv6&系统：iPadOS&厚度：7.0mm以下&运行内存：其他&类型：其他&特性：指纹识别&颜色：其他&,http://img10.360buyimg.com/n1/jfs/t1/71501/27/24930/25304/64492590F291a5350/64f81819847791f9.jpg,Air5【 256G 】【 蓝色 】,WIFI版 【官方标配】,苹果（Apple）
100034710066,5599.00,商品名称：AppleiPad Air（第五代）&商品编号：100034710066&商品毛重：0.84kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&是否支持专用键盘：支持专用键盘&支持IPv6：不支持IPv6&系统：iPadOS&类型：娱乐平板&厚度：7.0mm以下&内存容量：256GB&热门机型：iPad Air&分辨率：2360*1640&CPU核心数：八核&运行内存：其他&处理器：Apple M1芯片&颜色：蓝色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/217139/7/24699/41508/645b5842Fbf89dc3d/401514236cd42ebd.jpg,蓝色,WLAN版 256G,Apple
10058741790194,670.00,商品名称：第三星种X30Pro&商品编号：10058741790194&店铺： 超时空电脑办公专营店&商品毛重：1.5kg&商品产地：中国大陆&货号：769760900813&屏幕尺寸：其他&可扩展容量：最大支持512GB&是否支持专用键盘：支持专用键盘&内存容量：512GB&支持IPv6：支持IPv6&优选服务：三年质保&系统：Android&学生模式：含学生模式&厚度：7.0mm以下&CPU核心数：十核&运行内存：12GB&类型：娱乐平板&家长管控：可管控&分辨率：2560*1600&特性：窄边框&颜色：其他&,http://img14.360buyimg.com/n1/jfs/t1/106219/11/40172/85161/642f898fFb0c1fd56/ea2badf08fcc6179.jpg,流光银丨12+256G丨12英寸+定制原装鼠标键盘,,第三星种
100044430055,4298.00,商品名称：AppleiPad（第十代） &商品编号：100044430055&商品毛重：0.89kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&分辨率：2360*1640&类型：学习平板&系统：iPadOS&处理器：A14&支持IPv6：不支持IPv6&运行内存：其他&内存容量：256GB&厚度：7.0mm以下&是否支持专用键盘：支持专用键盘&特性：指纹识别&颜色：蓝色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/38588/30/19735/24950/63511c42Ec34ca1f0/8a9ca03886e6f9f4.jpg,蓝色,256G Wlan版,Apple
100035754122,1999.00,商品名称：小度小度智能学习平板&商品编号：100035754122&商品毛重：1.48kg&商品产地：中国大陆&屏幕尺寸：10.1英寸&学生模式：含学生模式&类型：学生平板&支持IPv6：支持IPv6&内存容量：256GB&运行内存：4GB&接口：Type-C&家长管控：可管控&附加功能：MP3播放，摄像头功能，拍照学习&电池容量：6001-7000mAh&内核：八核&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/87171/31/37744/172534/645c5c6bF649d3ada/1250cb845f1b5c2c.jpg,【年度金榜单品】类纸护眼屏G16,,小度
100044025945,9299.00,商品名称：Apple11英寸 ipad Pro（第四代）&商品编号：100044025945&商品毛重：0.88kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2388*1668&支持IPv6：不支持IPv6&系统：iPadOS&厚度：7.0mm以下&类型：其他&运行内存：其他&处理器：Apple M2芯片&是否支持专用键盘：支持专用键盘&内存容量：512GB&CPU核心数：八核&颜色：灰色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/131307/14/32039/62228/634ee51bE9a5fa572/aeebdbb4ad85e1cf.jpg,11英寸 灰色,WLAN版 512G,Apple
100029886515,5499.00,商品名称：华为HUAWEI MatePad Pro 11&商品编号：100029886515&商品毛重：0.962kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2560*1600&支持IPv6：支持IPv6&系统：HarmonyOS&厚度：7.0mm以下&热门机型：华为 MatePad Pro&类型：办公平板&CPU核心数：八核&内存容量：512GB&运行内存：12GB&颜色：黑色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/198123/18/26620/44865/63083b55E90ed500d/77277ebc68a63409.jpg,【性能版Pro 11】曜金黑,12+512GB WiFi,华为（HUAWEI）
100035134114,1899.00,商品名称：华为HUAWEI MatePad&商品编号：100035134114&商品毛重：0.82kg&商品产地：中国大陆&内存容量：128GB&学生模式：含学生模式&分辨率：2000*1200&类型：娱乐平板&护眼模式：莱茵认证&系统：HarmonyOS&屏幕尺寸：10.4英寸&厚度：7.1-9mm&热门机型：华为 MatePad&运行内存：6GB&处理器：海思麒麟 710A&家长管控：可管控&支持IPv6：支持IPv6&特性：分屏应用&颜色：灰色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/117398/35/29748/37550/63089f35E9f0d7a6e/15479214e89259dc.jpg,MatePad10.4 旗舰WiFi版 曜石灰,6+128GB,华为（HUAWEI）
100048837242,3399.00,商品名称：小米23046RP50C&商品编号：100048837242&商品毛重：1.07kg&商品产地：中国大陆&屏幕尺寸：11英寸&是否支持专用键盘：支持专用键盘&类型：办公平板&护眼模式：莱茵认证&系统：Android&支持IPv6：支持IPv6&厚度：7.0mm以下&CPU核心数：八核&运行内存：12GB&热门机型：小米平板&分辨率：2880*1800&内存容量：512GB&特性：分屏应用，窄边框，高保真音质，AI智能语音&颜色：黑色&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/203322/4/34604/99032/6454f026F44fea2d5/35844c33182c216d.jpg,新【平板6Pro 骁龙8+】黑色,12+512GB/144Hz/2.8K,小米（MI）
62567791206,3499.00,商品名称：华为（HUAWEI） 华为平板电脑MatePad Pro 10.8全面屏商务办公影音娱乐儿童学习平板 夜阑灰 WIFI (8GB+128GB)&商品编号：62567791206&店铺： 昌族数码官方旗舰店&商品毛重：0.6kg&内存容量：128GB&可扩展容量：最大支持256GB&分辨率：2560*1600&支持IPv6：不支持IPv6&系统：HarmonyOS&CPU核心数：八核&热门机型：华为 MatePad Pro&厚度：7.1-9mm&运行内存：8GB&特性：分屏应用&类型：二合一平板&,http://img11.360buyimg.com/n1/jfs/t1/145053/25/33249/73152/645df868Fa3d21d9c/dc82c610601dec84.jpg,夜阑灰,WIFI (8GB+128GB),华为（HUAWEI）
100029886525,3999.00,商品名称：华为HUAWEI MatePad Pro 11&商品编号：100029886525&商品毛重：0.962kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2560*1600&类型：办公平板&系统：HarmonyOS&厚度：7.0mm以下&运行内存：8GB&内存容量：256GB&支持IPv6：支持IPv6&CPU核心数：八核&热门机型：华为 MatePad Pro&颜色：白色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/141068/35/28752/40587/630866c4E8d1e43bb/eab192dd1a4c95ef.jpg,【旗舰版Pro 11】晶钻白,8+256GB WiFi,华为（HUAWEI）
100047008842,2299.00,商品名称：华为HUAWEI MatePad 11英寸2023款&商品编号：100047008842&商品毛重：0.863kg&商品产地：中国大陆&内存容量：128GB&分辨率：2560*1600&支持IPv6：支持IPv6&系统：HarmonyOS&CPU核心数：八核&运行内存：6GB&屏幕尺寸：11英寸&厚度：7.1-9mm&类型：学习平板&热门机型：华为 MatePad&颜色：蓝色&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/171643/14/30482/36455/642fd9d3Fdba76fdf/dee5e8d4307be131.jpg,【MatePad11新品】海岛蓝,6+128GB,华为（HUAWEI）
100056664637,3399.00,商品名称：vivoPA2373&商品编号：100056664637&商品毛重：1.067kg&商品产地：中国大陆&内存容量：6GB&是否支持专用键盘：支持专用键盘&支持IPv6：支持IPv6&护眼模式：莱茵认证&系统：Android&CPU核心数：八核&类型：办公平板&热门机型：vivo pad2&厚度：7.0mm以下&运行内存：12GB&分辨率：2800*2000&屏幕尺寸：其他&颜色：蓝色&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/94375/12/36086/50311/645b38e5F0c65f015/6a714c2ac3323b3e.jpg,晴海蓝,12GB+512GB,vivo
100019718239,5999.00,商品名称：AppleiPad Air（第五代）&商品编号：100019718239&商品毛重：0.9kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&是否支持专用键盘：支持专用键盘&类型：娱乐平板&系统：iPadOS&运行内存：其他&厚度：7.0mm以下&内存容量：256GB&热门机型：iPad Air&分辨率：2360*1640&CPU核心数：八核&支持IPv6：不支持IPv6&处理器：Apple M1芯片&颜色：星光色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/113683/29/35254/31437/645b578fFddeff2a4/6571a90711b3326e.jpg,星光色,WLAN版 256G,Apple
100037028289,7499.00,商品名称：华为HUAWEI MatePad Pro&商品编号：100037028289&商品毛重：1.7kg&商品产地：中国大陆&内存容量：512GB&分辨率：2560*1600&支持IPv6：支持IPv6&护眼模式：莱茵认证&系统：HarmonyOS&厚度：7.0mm以下&运行内存：12GB&类型：办公平板&屏幕尺寸：12.6英寸&颜色：其他&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/204072/34/26962/46445/63296fafE51f67ad6/26c89fb20c99997a.jpg,【MatePad Pro 12.6】锦白,12+512G,华为（HUAWEI）
10043578667381,2929.00,商品名称：苹果（Apple）iPad9代&商品编号：10043578667381&店铺： 疆界旗舰店&商品毛重：1.2kg&内存容量：256GB&是否支持专用键盘：支持专用键盘&类型：二合一平板&系统：iPadOS&厚度：7.1-9mm&屏幕尺寸：10.2英寸&运行内存：其他&分辨率：2160*1620&支持IPv6：不支持IPv6&处理器：A13&特性：指纹识别&颜色：银色&,http://img11.360buyimg.com/n1/jfs/t1/146687/36/34109/61940/645b16e8F5ceccb49/9bfa3d722cca2712.jpg,银色 WLAN款,256G【 官 方 标 配 】,苹果（Apple）
