g_number,g_price,g_details,g_picture,g_color,g_size,g_brand
10059521006206,599.00,商品名称：新款256G八核智能手机电竞游戏超薄可用5G卡4G全网通百元便宜学生老人机安大屏双卡双待长续航 蓝色 8+128GB&商品编号：10059521006206&商品毛重：300.00g&CPU型号：展讯&运行内存：8GB&机身颜色：蓝色&三防标准：不支持防水&屏幕分辨率：HD+&充电功率：以官网信息为准&机身内存：256GB&风格：简约风，苹果风，大气&屏幕材质：LCD&后摄主像素：普通(以官网信息为准)&机身色系：纯色&,http://img11.360buyimg.com/n1/s350x467_jfs/t1/94985/15/39026/65172/64560754F116caf2e/96c42123174cdb0f.jpg!cc_350x467,蓝色,8+128GB,天语（K-Touch）
100050049253,6488.00,商品名称：华为HUAWEI Pocket S&商品编号：100050049253&商品毛重：500.00g&商品产地：中国大陆&CPU型号：未公布&运行内存：未公布&机身颜色：薄荷绿&三防标准：IP53&屏幕分辨率：FHD+&充电功率：26-49W&风格：轻奢，时尚，小巧&屏幕材质：OLED折叠屏&机身内存：256GB&机身色系：纯色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/105449/16/36736/44203/642568b4F2d9ed458/709f2b565edd627f.jpg,薄荷绿,256GB,华为（HUAWEI）
100045075730,685.00,商品名称：金立G14ProMax&商品编号：100045075730&商品毛重：460.00g&商品产地：中国大陆&CPU型号：紫光展锐&运行内存：4GB及以下&机身颜色：蓝色&三防标准：不支持防水&屏幕分辨率：HD+&充电功率：以官网信息为准&风格：苹果风，简约风，大气&屏幕材质：LCD&机身内存：256GB&机身色系：纯色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/131970/26/34499/65373/6415c17bFf532513b/1e3aa1241df1b390.jpg,蓝色,,金立（Gionee）
100041610912,999.00,商品名称：华为华为畅享 50z&商品编号：100041610912&商品毛重：420.00g&商品产地：中国大陆&CPU型号：未公布&运行内存：6GB&机身颜色：薄荷绿&三防标准：生活防水&屏幕分辨率：HD+&充电功率：25W及以下&机身内存：128GB&机身色系：绿色系&屏幕材质：LCD&后摄主像素：5000万像素&风格：商务&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/82357/33/22236/62778/6455cabfF38bfe3d1/0203b54774c3ba3f.jpg,薄荷绿,128GB,华为（HUAWEI）
100038437959,8899.00,商品名称：AppleiPhone 14 Pro&商品编号：100038437959&商品毛重：360.00g&商品产地：中国大陆&CPU型号：A16&运行内存：未公布&机身颜色：银色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：以官网信息为准&机身内存：256GB&风格：苹果风&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：银色系&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/113735/4/33880/29990/645c4aa5F1ccfd46e/4f73a2a4f117c50f.jpg,银色,256GB,Apple
100052570307,1469.00,商品名称：Hi novahi nova 9se&商品编号：100052570307&商品毛重：191.00g&商品产地：中国大陆&CPU型号：骁龙600系列&运行内存：8GB&机身颜色：亮黑色&三防标准：不支持防水&屏幕分辨率：未上市&充电功率：50-79W&机身内存：256GB&机身色系：浅蓝色系，蓝色系&屏幕材质：LCD&后摄主像素：1亿像素&风格：炫彩&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/218565/10/26658/65692/645e0a04F99ac9db1/6eab685bd2732973.jpg,亮黑色,8G+256G 全网通,Hi nova
100055452439,2599.00,商品名称：真我GT Neo5 SE&商品编号：100055452439&商品毛重：0.58kg&商品产地：中国大陆&CPU型号：骁龙7+ Gen2&运行内存：16GB&机身颜色：最终幻想&三防标准：生活防水&充电功率：80-119W&屏幕材质：OLED直屏&后摄主像素：6400万像素&机身内存：1TB&屏幕分辨率：FHD+&泰尔电竞评级：电竞手机&风格：国潮风，朋克，炫彩&机身色系：混合色系&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/211377/30/31842/77242/645de8d8F5575d4e7/f5ca4fd53913bed8.jpg,最终幻想,16GB+1TB,真我（realme）
10060506361731,1699.00,商品名称：华为华为 p40&商品编号：10060506361731&店铺： 三盛数码二手手机专营店&商品毛重：1.0kg&三防标准：IP53&屏幕分辨率：HD+&成色：95新&屏幕材质：OLED直屏&后摄主像素：5000万像素&屏幕尺寸：6.0-6.29英寸&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/100042/19/38415/459854/645f2c9eF3840447a/8a2058565ae01dc2.png,亮黑色,8G+128G (5G-送40W快充),华为
100042572185,1479.00,商品名称：华为nova 9 SE&商品编号：100042572185&商品毛重：300.00g&商品产地：中国大陆&CPU型号：骁龙600系列&运行内存：8GB&机身颜色：冰晶蓝&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&风格：时尚&屏幕材质：LCD&后摄主像素：1亿像素&机身色系：蓝色系&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/100643/12/37454/42207/6455bc8eF2dee0b23/ae3aa90003ef17da.jpg,冰晶蓝,8+256G,华为（HUAWEI）
10061705484738,3399.00,商品名称：小米（MI）小米12S Pro&商品编号：10061705484738&商品毛重：500.00g&CPU型号：骁龙8+ Gen 1&运行内存：8GB&机身颜色：原野绿&三防标准：生活防水&屏幕分辨率：WQHD+&充电功率：120-150W&机身内存：256GB&机身色系：紫色系，绿色系，黑色系，白色系&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&风格：简约风，大气，时尚&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/121162/23/29940/49530/6333dfc8E2cbff45b/2a36af73530dbbff.jpg,原野绿,8GB+256GB,小米（MI）
10061768590776,3399.00,商品名称：【现货速发】小米12S Pro 骁龙8+ 徕卡专业光学镜头 5G智能拍照手机 白色【8+256GB】 官方标配&商品编号：10061768590776&商品毛重：500.00g&CPU型号：骁龙8+ Gen 1&机身颜色：未上市&三防标准：生活防水&屏幕分辨率：WQHD+&充电功率：以官网信息为准&机身内存：未上市&风格：大气，时尚&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&机身色系：未上市&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/102890/25/33052/21790/633505baE0cda2f1b/4b6420c84c09092d.jpg,白色【8+256GB】,官方标配,小米（MI）
100042692659,6099.00,商品名称：AppleiPhone 14 Plus&商品编号：100042692659&商品毛重：400.00g&商品产地：中国大陆&CPU型号：A15&运行内存：未公布&机身颜色：星光色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：128GB&风格：苹果风&屏幕材质：OLED直屏&后摄主像素：1200万像素&机身色系：白色系&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/107540/9/34530/50684/6441f029Fb830eb61/11e908f787f97689.jpg,星光色,128G,Apple
100056766081,699.00,商品名称：酷派\&商品编号：100056766081&商品毛重：390.00g&商品产地：中国大陆&CPU型号：MTK G系列&运行内存：4GB及以下&机身颜色：未上市&三防标准：不支持防水&屏幕分辨率：HD+&充电功率：25W及以下&机身内存：64GB及以下&风格：大气，简约风&屏幕材质：LCD&后摄主像素：4800万像素&机身色系：黑色系&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/174023/37/31493/66779/645cad60F297b3469/cb4b15deef61481d.jpg,锆石黑,4GB+64GB,酷派（Coolpad）
100038325483,5449.00,商品名称：AppleiPhone 14&商品编号：100038325483&商品毛重：330.00g&商品产地：中国大陆&CPU型号：A15&运行内存：未公布&机身颜色：午夜色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：以官网信息为准&机身内存：128GB&风格：苹果风&屏幕材质：OLED直屏&后摄主像素：普通(以官网信息为准)&机身色系：混合色系&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/157936/23/37997/24832/645c4ffbF20b10e05/78b5d44eb43fad70.jpg,午夜色,128GB,Apple
10030407084512,3859.00,商品名称：小米 MIXFOLD 小米折叠屏 二手手机 5G 2K+折叠屏 骁龙888  95新 黑色 黑色12GB+512GB&商品编号：10030407084512&店铺： 凯旋通二手手机专营店&商品毛重：0.6kg&商品产地：中国大陆&货号：小米MIX FOLD &三防标准：不支持防水&屏幕分辨率：HD+&成色：99新&屏幕材质：OLED直屏&后摄主像素：1亿像素&屏幕尺寸：7英寸以上&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/215253/19/29808/126984/645e6626F22988ab6/3533a4ca028d47cb.jpg,,黑色12GB+512GB,小米（MI）
100043444457,3799.00,商品名称：小米小米12S Pro&商品编号：100043444457&商品毛重：0.69kg&商品产地：中国大陆&CPU型号：骁龙8+ Gen 1&运行内存：8GB&机身颜色：黑色&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：120-150W&机身内存：256GB&机身色系：黑色系&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&风格：商务，轻奢，大气&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/129876/6/31377/31802/64375e60Fb2026d96/378049bae6db974d.jpg,黑色,8GB+256GB,小米（MI）
10069840861164,1869.00,商品名称：vivovivo S16&商品编号：10069840861164&商品毛重：500.00g&CPU型号：骁龙870&运行内存：8GB&机身颜色：蓝色&三防标准：不支持防水&充电功率：50-79W&支持IPv6：支持IPv6&屏幕材质：OLED曲面屏&后摄主像素：6400万像素&机身内存：128GB&屏幕分辨率：FHD+&风格：简约风，大气，时尚&机身色系：蓝色系&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/139600/4/32344/65326/63feaec7F2d68119a/750f97890ffdc3b5.jpg,春日悠蓝,8G 128G,vivo
10023441109900,5009.00,商品名称：Apple iPhone12 Pro Max(A2412)苹果12ProMax二手手机99新 海蓝色 256G全网通【赠20W PD闪充】&商品编号：10023441109900&店铺： 京粉二手手机旗舰店&商品毛重：500.00g&屏幕尺寸：6.6-6.79英寸&充电功率：以官网信息为准&电池容量：以官网信息为准&后摄主像素：普通(以官网信息为准)&机身内存：128GB&屏幕分辨率：HD+&运行内存：6GB&风格：户外，苹果风&机身色系：白色系&成色：99新&三防标准：不支持防水&来源渠道：二手优品&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/119939/22/35272/108060/645e713fF26bdf67a/6acae9d6da5eb23a.jpg,海蓝色,256G全网通【赠20W PD闪充】,Apple
100046912339,3289.00,商品名称：三星Galaxy S22&商品编号：100046912339&商品毛重：340.00g&商品产地：越南&CPU型号：骁龙8系列&运行内存：8GB&机身颜色：白色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：128GB&风格：商务&屏幕材质：OLED直屏&后摄主像素：5000万像素&机身色系：白色系&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/165853/35/31418/70304/6426a81aF45bcc0a7/ae4257335adb6d31.jpg,雾松绿,8GB+128GB,三星（SAMSUNG）
10068748854070,699.00,商品名称：小米（MI）Redmi 10A&商品编号：10068748854070&商品毛重：1.0kg&CPU型号：未公布&运行内存：4GB及以下&机身颜色：黑色&三防标准：未上市&屏幕分辨率：未上市&充电功率：25W及以下&机身内存：64GB及以下&机身色系：黑色系&屏幕材质：LCD&后摄主像素：普通(以官网信息为准)&风格：简约风，炫彩，时尚&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/82231/33/23259/51498/64534e76F70436bf0/dbdf505a32a5e709.jpg,暗影黑,,小米（MI）
10057858941774,4189.00,商品名称：Appleiphone13&商品编号：10057858941774&店铺： 爱回收严选手机旗舰店&商品毛重：500.00g&成色：8成新以下&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/163649/20/33592/44978/64528912Fd5f490f2/722f16d07212bc73.jpg,午夜色,128G,Apple
10072779753788,2799.01,商品名称：华为（HUAWEI）nova11&商品编号：10072779753788&商品毛重：500.00g&CPU型号：骁龙778G&运行内存：未公布&机身颜色：11号色&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&机身色系：纯色&屏幕材质：OLED直屏&后摄主像素：5000万像素&风格：科技，时尚，大气&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/54925/11/24180/103488/645df9d8F443dc376/164c9e35a123cea7.jpg,11号色,256GB全网通,华为（HUAWEI）
10060126595220,7999.00,商品名称：AppleiPhone 14 Pro&商品编号：10060126595220&商品毛重：330.00g&CPU型号：Apple A系列&运行内存：未公布&机身颜色：暗紫色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：以官网信息为准&机身内存：256GB&风格：科技，炫彩&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：紫色系&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/88426/14/31578/38377/6433730fFe07d375b/b03b4c224235e9e9.png,暗紫色,256G【官方标配+全国联保】,Apple
10071495914964,19288.00,商品名称：华为（HUAWEI）华为 Mate X3&商品编号：10071495914964&商品毛重：500.00g&CPU型号：骁龙8系列 4G&运行内存：12GB&机身颜色：羽砂黑&三防标准：生活防水&屏幕分辨率：未上市&充电功率：50-79W&风格：大气，时尚，科技&屏幕材质：OLED折叠屏&机身内存：512GB&机身色系：纯色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/69750/34/25572/81296/645da5abF31be0559/df0e24c2a591e8aa.jpg,羽砂黑,512GB全网通,华为（HUAWEI）
10071253541143,518.00,商品名称：FIGI13Pro Max&商品编号：10071253541143&商品毛重：185.0kg&CPU型号：紫光展锐&运行内存：6GB&机身颜色：星云蓝&三防标准：不支持防水&充电功率：以官网信息为准&支持IPv6：不支持IPv6&屏幕材质：LCD&后摄主像素：4800万像素&机身内存：64GB及以下&屏幕分辨率：HD+&泰尔电竞评级：否&机身色系：紫色系，黑色系，蓝色系&风格：时尚，苹果风，炫彩&,http://img13.360buyimg.com/n1/s350x467_jfs/t1/52713/34/22747/60961/6448e38eFac97e3a1/004c5fcd951d87bd.jpg!cc_350x467,星云蓝【6+64GB】,,FIGI
10057854066966,6029.00,商品名称：Apple iPhone 13 Pro Max 支持移动联通电信苹果5G 二手手机 国行 远峰蓝色 128G&商品编号：10057854066966&店铺： 爱回收严选手机旗舰店&商品毛重：250.00g&成色：8成新以下&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/218061/10/26536/42375/6452890fF0b9ce4d4/ee85cd74314328e3.jpg,远峰蓝色,128G,Apple
10028196451250,3849.00,商品名称：Apple苹果13&商品编号：10028196451250&店铺： 靓机优品二手手机专营店&商品毛重：500.00g&屏幕尺寸：6.0-6.29英寸&充电功率：以官网信息为准&电池容量：以官网信息为准&后摄主像素：1200万像素&机身内存：128GB&屏幕分辨率：FHD+&来源渠道：二手优品&运行内存：4GB及以下&机身色系：黑色系&成色：95新&风格：苹果风，时尚，大气&三防标准：生活防水&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/173565/23/34500/99331/640fe493Fda2aeedf/e108140d9cfef948.jpg,午夜色【店长推荐】,95新 128G 原装电池屏幕（送购机大礼包）,Apple
100035834616,1099.00,商品名称：U-Magic优畅享50 Plus&商品编号：100035834616&商品毛重：300.00g&商品产地：中国大陆&CPU型号：骁龙600系列&运行内存：8GB&机身颜色：蓝色&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：128GB&风格：科技，时尚，大气&屏幕材质：LCD&后摄主像素：6400万像素&机身色系：蓝色系&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/115984/28/22799/97356/623b08baE2f4ed02d/487a016ce4f9b78f.jpg,海雾蓝,8GB+128GB,U-Magic
100042265558,3109.00,商品名称：荣耀荣耀80 Pro&商品编号：100042265558&商品毛重：200.00g&商品产地：中国大陆&CPU型号：骁龙8+ Gen 1&运行内存：12GB&机身颜色：粉映晨辉&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：50-79W&机身色系：粉色系&屏幕材质：OLED直屏&机身内存：256GB&风格：时尚，科技，商务&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/178956/32/32018/61575/63bcdd38F27592461/726642fcd958bf61.jpg,粉映晨辉,,荣耀（HONOR）
10057858945253,4499.00,商品名称：Apple iPhone 苹果12 Pro Max 二手手机 支持移动联通电信5G 学生机 国行 海蓝色 128&商品编号：10057858945253&店铺： 爱回收严选手机旗舰店&商品毛重：500.00g&成色：8成新以下&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/215900/11/28790/50706/6452890eF41ad39ea/25d38f9aeb6047b1.jpg,海蓝色,128,Apple
100051432398,1399.00,商品名称：vivoY78&商品编号：100051432398&商品毛重：430.00g&商品产地：中国大陆&CPU型号：天玑7020&运行内存：8GB&机身颜色：玉瓷青&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：26-49W&机身内存：128GB&风格：简约风，科技，时尚&屏幕材质：LCD&后摄主像素：5000万像素&机身色系：青色系&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/92407/13/31352/52975/645a2b0eFe7ebb770/15921942e90fcb14.jpg,玉瓷青,8GB+128GB,vivo
10073762624615,6299.00,商品名称：AppleiPhone 14&商品编号：10073762624615&商品毛重：86.00g&CPU型号：Apple A系列&运行内存：未公布&机身颜色：紫色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：以官网信息为准&机身内存：256GB&机身色系：紫色系&屏幕材质：OLED直屏&后摄主像素：未上市&风格：苹果风&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/74036/12/24995/18842/6427d9bfF7bebe410/38706dc03adcd519.jpg,,,Apple
10073655972332,2099.00,商品名称：荣耀80 1.6亿像素超清主摄 AI Vlog视频大师 骁龙782G芯片 66W超级快充 碧波微蓝 12GB+256GB&商品编号：10073655972332&商品毛重：490.00g&CPU型号：骁龙782G&运行内存：12GB&机身颜色：碧波微蓝&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&风格：商务，科技，轻奢&屏幕材质：OLED曲面屏&后摄主像素：1.6亿像素&机身色系：浅蓝色系&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/193635/20/34111/114886/6453648bFb2240dcb/2683df8bc0d48d16.jpg,碧波微蓝,12GB+256GB,荣耀
10030069933631,549.00,商品名称：小米手机 红米9a智能学生机老人机 5000mAh大电量Redmi 砂石黑 4+64G 套装一：搭配 90天碎屏服务&商品编号：10030069933631&商品毛重：369.00g&CPU型号：MTK G系列&三防标准：不支持防水&屏幕分辨率：HD+&后摄主像素：1300万像素&屏幕材质：LCD&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/156096/26/35732/79252/6405ad2fF3dc51169/d9ee3718ffacceaa.jpg,砂石黑 4+64G,,小米（MI）
10041316177307,3769.00,商品名称：华为 HUAWEI mate40 Pro（5G）安卓智能 备用机 二手手机 亮黑色 8G+256G&商品编号：10041316177307&店铺： 拍拍严选官方旗舰店&商品毛重：194.00g&成色：8成新以下&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/165324/26/37733/82865/645b50dbF5217edb2/38d5465278f78071.jpg,亮黑色,8G+256G,华为（HUAWEI）
10045416290778,899.00,商品名称：OPPOA36&商品编号：10045416290778&商品毛重：500.00g&CPU型号：骁龙600系列&运行内存：6GB&机身颜色：晴川蓝&三防标准：生活防水&屏幕分辨率：HD+&充电功率：25W及以下&机身色系：蓝色系&屏幕材质：LCD&机身内存：128GB&风格：简约风，时尚&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/98074/30/40136/46247/644a2a51F32fe135e/b416fd15a0287335.jpg,晴川蓝,6GB+128GB,OPPO
10065755785082,2299.00,商品名称：OPPOReno9&商品编号：10065755785082&商品毛重：500.00g&商品产地：中国大陆&CPU型号：骁龙778G&机身颜色：微醺&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：50-79W&机身色系：金色系&屏幕材质：OLED曲面屏&后摄主像素：未上市&风格：时尚&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/186492/8/35334/123583/644b2ddbFb55149d1/de9eb08b0702a949.jpg,Reno9 微醺 8+256GB,5G 全网通 官方标配【咨询有礼+晒单30】,OPPO
100039786535,2269.00,商品名称：小米小米Civi 2&商品编号：100039786535&商品毛重：0.51kg&商品产地：中国大陆&CPU型号：骁龙7系列&运行内存：8GB&机身颜色：粉色&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&机身色系：粉色系&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&风格：炫彩，小巧，科技&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/197620/20/26929/49426/633182bfE8bf9e336/bd25926e14776395.jpg,怦怦粉,8GB+256GB,小米（MI）
10071377422411,2799.00,商品名称：真我（realme）GT Neo5 SE&商品编号：10071377422411&商品毛重：1.0kg&CPU型号：骁龙7+ Gen2&运行内存：16GB&机身颜色：最终幻想&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：80-119W&机身内存：1TB&风格：时尚，科技，炫彩&屏幕材质：Dynamic AMOLED 2X&后摄主像素：6400万像素&机身色系：混合色系&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/198903/5/33564/72603/645df5e9F466dd948/f71710b164f9706c.jpg,最终幻想16G+1TB,,真我（realme）
10030983379130,2618.00,商品名称：华为P40pro&商品编号：10030983379130&店铺： G时代二手手机专营店&商品毛重：500.00g&三防标准：生活防水&屏幕分辨率：FHD+&成色：99新&后摄主像素：4800万像素&屏幕尺寸：6.3-6.59英寸&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/90929/26/35468/101798/642a567dF9bcbda1d/903dae516b52b7f9.jpg,亮黑色,8+256G 全网通,华为
100033338676,3499.00,商品名称：OPPOFind X5 5G&商品编号：100033338676&商品毛重：0.64kg&商品产地：中国大陆&CPU型号：骁龙888&运行内存：8GB&机身颜色：素黑&三防标准：生活防水&充电功率：80-119W&支持IPv6：支持IPv6&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&特征特质：屏幕指纹，屏幕高刷新率，高倍率变焦，防水防尘，无线充电，5G，NFC&屏幕分辨率：FHD+&风格：商务，科技&机身色系：黑色系&机身内存：128GB&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/204714/3/35300/74131/645dec58Fe113bb4b/524b3f404e75054e.jpg,素黑,8GB+128GB,OPPO
10040750590669,1889.00,商品名称：华为 HUAWEI Mate30 5G 安卓智能 二手手机 亮黑色 8GB+128GB&商品编号：10040750590669&店铺： 拍拍严选官方旗舰店&商品毛重：200.00g&成色：8成新以下&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/17352/22/20124/74787/636a2aa0Eddd2adc3/c29d1ba738412478.jpg,亮黑色,8GB+128GB,华为（HUAWEI）
100046912339,3289.00,商品名称：三星Galaxy S22&商品编号：100046912339&商品毛重：340.00g&商品产地：越南&CPU型号：骁龙8系列&运行内存：8GB&机身颜色：白色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：128GB&风格：商务&屏幕材质：OLED直屏&后摄主像素：5000万像素&机身色系：白色系&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/165853/35/31418/70304/6426a81aF45bcc0a7/ae4257335adb6d31.jpg,雾松绿,8GB+128GB,三星（SAMSUNG）
10072491125081,5588.00,商品名称：华为（HUAWEI）华为Mate Xs&商品编号：10072491125081&店铺： 科海二手手机专营店&商品毛重：500.00g&三防标准：生活防水&充电功率：以官网信息为准&电池容量：以官网信息为准&后摄主像素：4000万像素&屏幕分辨率：QHD+及以上&特征特质：折叠屏，5G&成色：99新&来源渠道：二手优品&机身色系：黑色系&风格：大气，时尚，商务&机身内存：512GB&运行内存：8GB&屏幕尺寸：7英寸以上&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/104262/36/23757/110867/643b9cafF0f42984d/733b4a8939d62a05.jpg,MateXs 星际蓝 8G+512GB,,华为（HUAWEI）
10072760813172,8999.00,商品名称：ROGROG7 Pro&商品编号：10072760813172&商品毛重：1.0kg&CPU型号：骁龙8 Gen2&运行内存：16GB&机身颜色：白色&三防标准：IPX4&充电功率：50-79W&屏幕材质：OLED直屏&后摄主像素：5000万像素&机身内存：512GB&屏幕分辨率：FHD+&风格：科技，国潮风，轻奢&机身色系：白色系&特征特质：屏幕指纹，屏幕高刷新率，独立游戏按键，NFC，5G&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/120995/21/38041/89691/645da242Fd237605d/a5c0e50daf0f2d21.jpg,ROG7 Pro 【16G+512G】,官方标配,ROG
10045103853278,1899.00,商品名称：小米（MI）红米K50&商品编号：10045103853278&商品毛重：500.00g&CPU型号：天玑8100&运行内存：12GB&机身颜色：墨羽&三防标准：生活防水&屏幕分辨率：WQHD+&充电功率：50-79W&机身内存：256GB&风格：科技，国潮风&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：黑色系&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/113740/30/21809/128217/62332dffEbf1c1ce0/6e2692bb319b0307.jpg,墨羽【官方标配】,12G+256G,小米（MI）
100027883285,2995.00,商品名称：真我GT2大师探索版&商品编号：100027883285&商品毛重：0.605kg&商品产地：中国大陆&CPU型号：骁龙8+ Gen 1&运行内存：12GB&机身颜色：硬箱·旷野&三防标准：生活防水&充电功率：80-119W&屏幕材质：OLED直屏&后摄主像素：5000万像素&机身内存：256GB&屏幕分辨率：FHD+&泰尔电竞评级：电竞手机&风格：户外，大气，时尚&机身色系：金色系&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/2110/38/19021/153341/62c797beE8a9271c7/3eb98141338efafb.jpg,硬箱·旷野,12GB+256GB,真我（realme）
100041649053,1899.00,商品名称：OPPOA97&商品编号：100041649053&商品毛重：1.0kg&商品产地：中国大陆&CPU型号：天玑800系列&运行内存：12GB&机身颜色：落樱缤纷&三防标准：IPX4&屏幕分辨率：FHD+&充电功率：26-49W&机身内存：256GB&机身色系：粉色系&屏幕材质：LCD&后摄主像素：4800万像素&风格：时尚，简约风，大气&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/141178/36/36019/109766/645cb70cFfeead84f/ec489b2fc72dd508.jpg,落樱缤纷,,OPPO
10065218129950,799.00,商品名称：星盖世X13pro&商品编号：10065218129950&商品毛重：300.00g&CPU型号：展讯&运行内存：8GB&机身颜色：初雪水晶&三防标准：不支持防水&屏幕分辨率：HD+&充电功率：以官网信息为准&机身内存：256GB&风格：时尚，苹果风，炫彩&屏幕材质：LCD&后摄主像素：4800万像素&机身色系：蓝色系&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/107790/35/37587/68767/64215af6Fc9253134/2a2fd191fc1f6169.jpg,晴川蓝【8+256GB】,,星盖世
10039049442414,1249.00,商品名称：小米（MI）Redmi Note 11 5G&商品编号：10039049442414&商品毛重：367.00g&CPU型号：天玑800系列&运行内存：8GB&机身颜色：神秘黑境&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：26-49W&机身内存：256GB&机身色系：混合色系&屏幕材质：LCD&后摄主像素：5000万像素&风格：简约风&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/202879/23/34019/116934/645dac7dF1797cc19/c96d7ff2abb657b7.jpg,神秘黑境,8GB+256GB,小米（MI）
10055293961533,1399.00,商品名称：vivoY77&商品编号：10055293961533&商品毛重：475.00g&CPU型号：天玑900系列&运行内存：8GB&机身颜色：晶岩黑&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：80-119W&风格：大气，科技，炫彩&屏幕材质：LCD&后摄主像素：5000万像素&机身内存：128GB&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/131642/7/37193/63922/6459c28cF330eb8d5/d2e988dc6e733a5c.jpg,晶岩黑,8GB+128GB,vivo
10071047556079,9439.00,商品名称：Apple iPhone 14 Pro Max&商品编号：10071047556079&商品毛重：0.83kg&CPU型号：A16&运行内存：6GB&机身颜色：金色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：256GB&风格：商务，科技，苹果风&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：金色系&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/94139/20/31884/23904/640945cdF9f319d38/3193dcaf95f22b39.jpg,金色,256G,Apple
